AEB;ZRP;share_cover_zrp_aeb;AREA_AEB
001;21;0,001297152089089638211244492894;264610,5278837083
001;24;0,018943288493765125107826108319;264610,5278837083
001;25;0,970961416235359697779472298862;264610,5278837083
001;26;0,482827112965760640861390129430;264610,5278837083
001;73;0,016147676997166886952994602211;264610,5278837083
001;76;0,000009958504527911602731936325;264610,5278837083
002;25;0,000555002164302690562808217933;137752,1560246138
002;26;0,511996250125251073370691301534;137752,1560246138
002;28;0,836345849450526257484739289794;137752,1560246138
002;29;0,524116304515481967740697655245;137752,1560246138
002;33;0,000003467922437378457966661652;137752,1560246138
002;38;0,000043063035465963794999263992;137752,1560246138
002;73;0,003368095614702116668420783796;137752,1560246138
002;74;0,000807973059829108055177049330;137752,1560246138
003;17;0,002274301938428288042542968483;139057,8460231284
003;20;0,006822923149173455541205424169;139057,8460231284
003;21;0,000547214335540284545038314246;139057,8460231284
003;26;0,003937941297674994386990299233;139057,8460231284
003;27;0,999752598074718723530907027452;139057,8460231284
003;28;0,160160311906619723387734666176;139057,8460231284
003;29;0,167159567954048265958633123773;139057,8460231284
003;30;0,996648634528799148846189837059;139057,8460231284
003;31;0,007410819486850346408945977572;139057,8460231284
003;32;0,303924111164543653273995005293;139057,8460231284
004;29;0,299510428035317965989037247709;88853,0170222857
004;32;0,301995917204116670617963791301;88853,0170222857
004;33;0,621224062865816217815506661282;88853,0170222857
004;38;0,000002959249157564931898001248;88853,0170222857
005;32;0,168246605369195390000669476649;77661,8665280100
005;33;0,375352821491922727936696446704;77661,8665280100
005;34;0,321887430769804971930625470122;77661,8665280100
005;38;0,000239826578554821676341618497;77661,8665280100
005;41;0,002219717353478990393145231508;77661,8665280100
006;34;0,667392812942379842766627007222;83390,8234801424
006;35;0,000128435462181789760349390206;83390,8234801424
006;41;0,005197064078629906776207736385;83390,8234801424
007;16;0,010536862171178679875582773207;223040,2465167916
007;17;0,031165789642806626669191416568;223040,2465167916
007;30;0,003351365471305163545867600305;223040,2465167916
007;31;0,992589180513491875501586036989;223040,2465167916
007;32;0,225833366262147505754143139711;223040,2465167916
007;34;0,009285761134653304146868713076;223040,2465167916
007;35;0,667517342073263408863681434013;223040,2465167916
007;36;0,872821206482767508738618289499;223040,2465167916
007;37;0,002559289763294780428032337838;223040,2465167916
008;16;0,004503284962128735816055957741;85919,6522347927
008;34;0,001433995152931435068319188098;85919,6522347927
008;35;0,332354222464466331210530825047;85919,6522347927
008;36;0,127178793517115584776888681517;85919,6522347927
008;37;0,997440710237523564529737996054;85919,6522347927
008;41;0,004839477924773979630734821455;85919,6522347927
008;64;0,001536298814963588544452166573;85919,6522347927
009;12;0,006496246724627388266504190995;176496,2929885648
009;13;0,006503360389933666649286969630;176496,2929885648
009;14;0,006643312021804792522061688942;176496,2929885648
009;15;0,999212202923401071608111578826;176496,2929885648
009;16;0,981231810874769405650397402496;176496,2929885648
009;17;0,000320449141849920150597330615;176496,2929885648
009;18;0,320088100703741329500218171233;176496,2929885648
009;64;0,004203344085675910293820045638;176496,2929885648
010;7;0,000438420888914209459352039344;191904,6216784967
010;8;0,000011082418866539335113377551;191904,6216784967
010;12;0,006809539576078512020107513791;191904,6216784967
010;17;0,003200548297923755652200084043;191904,6216784967
010;18;0,679759254279360236594698108092;191904,6216784967
010;19;0,997047180319749037913368283625;191904,6216784967
010;20;0,000308958386000165498037201006;191904,6216784967
010;21;0,386597259258091963118886269513;191904,6216784967
010;22;0,876716922960594557956426342571;191904,6216784967
010;23;0,298852514159517135272636778609;191904,6216784967
011;16;0,003728041991825429592177787441;119267,0652593886
011;17;0,963038910979199802575578814867;119267,0652593886
011;18;0,000152645017270998866821055118;119267,0652593886
011;19;0,002952819680241644453161375949;119267,0652593886
011;20;0,992868118465525695270912365231;119267,0652593886
011;21;0,607771476753739547937982479198;119267,0652593886
011;23;0,000422615955806046660146041427;119267,0652593886
011;24;0,000088190507331233170349588102;119267,0652593886
011;26;0,001238695611640250326956902427;119267,0652593886
011;27;0,000247401924790202870207272978;119267,0652593886
012;4;0,000839539133723001354016324260;327925,9579883534
012;7;0,000788579446265228844840933231;327925,9579883534
012;21;0,003786897563080782094097065382;327925,9579883534
012;22;0,111237436719033064291828338810;327925,9579883534
012;23;0,700724869884725487523269293888;327925,9579883534
012;24;0,961682133641762582065837250411;327925,9579883534
012;25;0,006816023426989658955121864636;327925,9579883534
013;1;0,866365846258991378903147051460;626917,9230182339
013;2;0,997237069725578351153671974316;626917,9230182339
013;3;0,004901425420871042930304195551;626917,9230182339
013;4;0,582933176829909416305497416033;626917,9230182339
013;6;0,000444008141515015331435983770;626917,9230182339
013;7;0,006293330666581024510075614842;626917,9230182339
013;24;0,003258389388069964608118933569;626917,9230182339
014;2;0,002762930274514857273415735506;400809,2975062121
014;3;0,369054070225356078971401529998;400809,2975062121
014;5;0,878733032003588765412871453009;400809,2975062121
014;6;0,004415070318008309895041474391;400809,2975062121
014;220;0,001358704132406591408299689760;400809,2975062121
015;3;0,626044504354260400447174106375;151654,7302644821
015;4;0,363845704388120028127673322160;151654,7302644821
015;5;0,112055549776510388060302148006;151654,7302644821
015;6;0,002831684584168833642564555575;151654,7302644821
016;4;0,000035179637928724415390623753;691149,6896900591
016;5;0,001024744879588046020738034692;691149,6896900591
016;6;0,987548247822062408296517332928;691149,6896900591
016;7;0,992477438380181986588013387518;691149,6896900591
016;8;0,986868943550256449981361583923;691149,6896900591
016;9;0,987105702203396551119851665135;691149,6896900591
016;10;0,009624977813292516504173335079;691149,6896900591
016;22;0,012045640319837945877989859866;691149,6896900591
016;219;0,001489799737643252887375755478;691149,6896900591
017;7;0,000002230617672146812009714711;112351,9811824684
017;8;0,013119974029628438116912292344;112351,9811824684
017;9;0,006869658814061212377677367869;112351,9811824684
017;10;0,013384165466181211640028791976;112351,9811824684
017;11;0,999415917922904961656627165212;112351,9811824684
017;12;0,986230594064402499299148985301;112351,9811824684
017;13;0,002789406819191578637551209852;112351,9811824684
018;10;0,003586421862199276611171683271;142820,0403147135
018;11;0,000303954576792790664464816164;142820,0403147135
018;12;0,000463619634526106429335545744;142820,0403147135
018;13;0,990417828932687038800963819085;142820,0403147135
018;14;0,984492278635641038242454214924;142820,0403147135
018;15;0,000209059659580213626391131942;142820,0403147135
018;64;0,000475824593245628907952488040;142820,0403147135
019;9;0,006024638982860618108272632298;163347,0685986355
019;10;0,970859268811752107453116877878;163347,0685986355
019;11;0,000280127500556215803650256246;163347,0685986355
019;13;0,000289403858545789129542297191;163347,0685986355
019;14;0,000105783826165742792066622180;163347,0685986355
019;65;0,000094484368645840049192111132;163347,0685986355
020;10;0,001204778667944696179947783321;432660,3146384032
020;64;0,000292105190954274659530937042;432660,3146384032
020;65;0,991423936116525017503420258436;432660,3146384032
020;66;0,019428477202981245947066568647;432660,3146384032
020;219;0,000003859422555070863228993128;432660,3146384032
021;66;0,952849840800048863975746371580;216976,4407374818
021;219;0,003965987406770346383744207941;216976,4407374818
021;221;0,006495573917131839368488410713;216976,4407374818
022;65;0,003742182629200541208597252663;279719,0249673966
022;66;0,016199387640631331825025185367;279719,0249673966
022;67;0,947484558228456674733308773284;279719,0249673966
023;67;0,036805932604995338086606437855;159516,4532430638
023;68;0,524924987006218923824008015799;159516,4532430638
023;235;0,002995687909403035864563946689;159516,4532430638
024;68;0,245409736485075302692138166094;208608,2674106136
024;69;0,662058947482975224119172708015;208608,2674106136
024;70;0,001614353942391761860888910185;208608,2674106136
024;235;0,001308464091797790357363240332;208608,2674106136
024;236;0,001831932788853414539875785749;208608,2674106136
025;69;0,337764889923125644077828155787;202964,4401205406
025;70;0,001359014807829539341760272109;202964,4401205406
025;71;0,052393764106562899784957920701;202964,4401205406
025;72;0,770658613445783235995634186111;202964,4401205406
025;236;0,000380395345595277174083337357;202964,4401205406
025;237;0,003254165396917809219279327237;202964,4401205406
026;71;0,932151389257415363687186982133;190036,8603612371
026;72;0,219431029609070488151090216888;190036,8603612371
026;127;0,001632209599950033796986192947;190036,8603612371
027;58;0,000067632138880934712286095711;280703,3256394863
027;67;0,005430772771794504551190474473;280703,3256394863
027;68;0,203892212155865892864170518806;280703,3256394863
027;70;0,993877217145467395376101649163;280703,3256394863
027;71;0,005372030658069955159905628506;280703,3256394863
027;126;0,000002186304922765734721698538;280703,3256394863
027;127;0,001938351217657384136308640343;280703,3256394863
028;58;0,898123314257533555959867044294;246806,1149301026
028;59;0,004187020205790311505600342912;246806,1149301026
028;67;0,000043029298888578137289272207;246806,1149301026
028;68;0,000161760251546893743914215524;246806,1149301026
028;70;0,003149414104109126821134934104;246806,1149301026
028;124;0,003945055686348659593210008723;246806,1149301026
028;125;0,001214917371344136250155276713;246806,1149301026
028;126;0,000949452640323243148012810622;246806,1149301026
